trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status,origin_city,origin_state,destination_city,destination_state,distance_miles,base_rate_per_mile,customer_name,city,state,industry,payment_terms_days,account_status,fuel_cost,fuel_gallons_purchased,avg_price_per_gal,month,total_revenue,rev_per_mile,net_margin,net_margin_per_mile,direction
TRIP-000689,LOAD-00689,DRV-01,TRK-01,307,58.37,5.26,2026-04-14 06:15:00,2026-04-14 12:33:32.565881,Y,CUST-05,RTE-06,2026-04-14,Refrigerated - Backhaul Mixed,17300,475.95,58.47,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,238.79,58.37,4.091,2026-04,534.42,1.7407817589576546,295.63,0.9629641693811075,northbound_backhaul
TRIP-000690,LOAD-00690,DRV-02,TRK-02,801,117.11,6.84,2026-04-10 06:20:00,2026-04-10 21:15:01.396645,Y,CUST-02,RTE-02,2026-04-10,Refrigerated - Seafood,39022,2345.73,151.96,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,472.25,117.11,4.032500000000001,2026-04,2497.69,3.118214731585518,2025.44,2.5286392009987515,southbound
TRIP-000691,LOAD-00691,DRV-02,TRK-02,841,124.96,6.73,2026-04-12 05:20:00,2026-04-12 21:48:21.973697,Y,CUST-06,RTE-05,2026-04-12,Refrigerated - Backhaul Mixed,23102,1224.16,150.77,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,527.96,124.96,4.225,2026-04,1374.93,1.6348751486325803,846.97,1.0070986920332938,northbound_backhaul
TRIP-000692,LOAD-00692,DRV-02,TRK-02,829,115.94,7.15,2026-04-07 04:45:00,2026-04-07 20:53:22.923699,Y,CUST-04,RTE-04,2026-04-07,Refrigerated - Mixed,42842,2067.77,181.64,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,479.94,115.94,4.1395,2026-04,2249.41,2.7134016887816643,1769.4699999999998,2.1344632086851627,southbound
TRIP-000693,LOAD-00693,DRV-02,TRK-02,840,117.81,7.13,2026-04-09 05:30:00,2026-04-09 22:20:22.425303,Y,CUST-05,RTE-05,2026-04-09,Refrigerated - Backhaul Mixed,20909,1182.53,143.77,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,489.26,117.81,4.153,2026-04,1326.3,1.5789285714285715,837.04,0.9964761904761904,northbound_backhaul
TRIP-000694,LOAD-00694,DRV-01,TRK-01,273,54.6,5.0,2026-04-19 07:00:00,2026-04-19 12:12:44.912762,N,CUST-01,RTE-01,2026-04-19,Refrigerated - Produce,43165,725.77,46.05,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,223.91,54.6,4.101,2026-04,771.8199999999999,2.827179487179487,547.91,2.006996336996337,southbound
TRIP-000695,LOAD-00695,DRV-01,TRK-01,310,62.0,5.0,2026-04-21 07:40:00,2026-04-21 13:48:10.298482,N,CUST-05,RTE-06,2026-04-21,Refrigerated - Backhaul Mixed,25400,488.84,50.97,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,249.98,62.0,4.032,2026-04,539.81,1.741322580645161,289.8299999999999,0.9349354838709675,northbound_backhaul
TRIP-000696,LOAD-00696,DRV-01,TRK-01,797,151.23,5.27,2026-04-15 06:45:00,2026-04-15 22:07:30.585512,Y,CUST-03,RTE-03,2026-04-15,Refrigerated - Produce,43914,2524.38,132.16,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,617.62,151.23,4.084,2026-04,2656.54,3.3331744040150566,2038.92,2.5582434127979927,southbound
TRIP-000697,LOAD-00697,DRV-01,TRK-01,784,149.62,5.24,2026-04-20 06:50:00,2026-04-20 22:08:13.228687,Y,CUST-02,RTE-02,2026-04-20,Refrigerated - Seafood,38913,2407.62,154.76,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,594.29,149.62,3.972,2026-04,2562.38,3.268341836734694,1968.0900000000001,2.5103188775510206,southbound
TRIP-000698,LOAD-00698,DRV-01,TRK-01,844,162.62,5.19,2026-04-22 05:30:00,2026-04-22 21:43:54.552479,Y,CUST-06,RTE-07,2026-04-22,Refrigerated - Backhaul Mixed,16697,1184.35,154.66,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,651.94,162.62,4.009,2026-04,1339.01,1.5865047393364928,687.0699999999999,0.814063981042654,northbound_backhaul
TRIP-000699,LOAD-00699,DRV-02,TRK-02,785,114.77,6.84,2026-04-15 06:15:00,2026-04-15 20:50:40.046410,Y,CUST-02,RTE-02,2026-04-15,Refrigerated - Seafood,43307,2259.77,143.42,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,479.34000000000003,114.77000000000001,4.1765,2026-04,2403.19,3.0613885350318473,1923.85,2.4507643312101908,southbound
TRIP-000700,LOAD-00700,DRV-02,TRK-02,819,117.5,6.97,2026-04-17 05:30:00,2026-04-17 21:28:58.496711,Y,CUST-03,RTE-03,2026-04-17,Refrigerated - Produce,40159,2497.6,237.83,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,483.87,117.5,4.118,2026-04,2735.43,3.3399633699633697,2251.56,2.749157509157509,southbound
TRIP-000701,LOAD-00701,DRV-02,TRK-02,837,117.39,7.13,2026-04-18 06:45:00,2026-04-19 00:19:42.843995,Y,CUST-06,RTE-05,2026-04-18,Refrigerated - Backhaul Mixed,28537,1323.02,90.04,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,480.01,117.39,4.089,2026-04,1413.06,1.6882437275985662,933.05,1.1147550776583035,northbound_backhaul
TRIP-000702,LOAD-00702,DRV-02,TRK-02,261,38.44,6.79,2026-04-17 06:05:00,2026-04-17 10:56:27.956164,Y,CUST-01,RTE-01,2026-04-17,Refrigerated - Produce,43786,771.1,57.59,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,158.07,38.44,4.112,2026-04,828.69,3.175057471264368,670.6200000000001,2.569425287356322,southbound
TRIP-000703,LOAD-00703,DRV-02,TRK-02,836,122.22,6.84,2026-04-19 08:10:00,2026-04-20 00:41:20.845229,N,CUST-06,RTE-05,2026-04-19,Refrigerated - Backhaul Mixed,23821,1215.39,118.35,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,511.86,122.22,4.188,2026-04,1333.74,1.5953827751196172,821.88,0.9831100478468899,northbound_backhaul
TRIP-000704,LOAD-00704,DRV-01,TRK-01,264,52.07,5.07,2026-04-25 05:10:00,2026-04-25 10:38:47.286320,N,CUST-01,RTE-01,2026-04-25,Refrigerated - Produce,44001,746.69,67.48,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,215.62,52.07,4.141,2026-04,814.1700000000001,3.083977272727273,598.5500000000001,2.267234848484849,southbound
TRIP-000705,LOAD-00705,DRV-01,TRK-01,826,165.53,4.99,2026-04-26 07:30:00,2026-04-27 01:03:01.424787,Y,CUST-06,RTE-07,2026-04-26,Refrigerated - Backhaul Mixed,22772,1311.67,111.19,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,660.13,165.53,3.988,2026-04,1422.8600000000001,1.722590799031477,762.7300000000001,0.923401937046005,northbound_backhaul
TRIP-000706,LOAD-00706,DRV-01,TRK-01,805,147.98,5.44,2026-04-23 04:30:00,2026-04-23 21:04:22.846936,Y,CUST-04,RTE-04,2026-04-23,Refrigerated - Mixed,38167,2164.26,185.15,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,588.07,147.98,3.974,2026-04,2349.4100000000003,2.918521739130435,1761.3400000000001,2.188,southbound
TRIP-000707,LOAD-00707,DRV-02,TRK-02,823,119.97,6.86,2026-04-25 05:30:00,2026-04-25 22:26:25.807935,Y,CUST-03,RTE-03,2026-04-25,Refrigerated - Produce,39544,2531.12,234.69,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,497.76,119.97,4.149,2026-04,2765.81,3.360643985419198,2268.05,2.755832320777643,southbound
TRIP-000708,LOAD-00708,DRV-02,TRK-02,319,43.94,7.26,2026-04-26 05:30:00,2026-04-26 11:52:02.982786,Y,CUST-05,RTE-06,2026-04-26,Refrigerated - Backhaul Mixed,29552,527.9,58.06,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,174.4,43.94,3.969,2026-04,585.96,1.8368652037617557,411.56000000000006,1.2901567398119125,northbound_backhaul
TRIP-000709,LOAD-00709,DRV-02,TRK-02,816,113.02,7.22,2026-04-25 04:50:00,2026-04-25 21:41:43.268322,Y,CUST-03,RTE-03,2026-04-25,Refrigerated - Produce,42489,2548.34,231.43,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,463.5,113.02,4.101,2026-04,2779.77,3.4065808823529413,2316.27,2.838566176470588,southbound
TRIP-000710,LOAD-00710,DRV-01,TRK-01,285,55.34,5.15,2026-05-04 05:20:00,2026-05-04 11:02:32.102993,Y,CUST-01,RTE-01,2026-05-04,Refrigerated - Produce,42319,755.61,51.5,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,227.78,55.34,4.116,2026-05,807.11,2.831964912280702,579.33,2.032736842105263,southbound
TRIP-000711,LOAD-00711,DRV-01,TRK-01,834,161.94,5.15,2026-05-06 07:00:00,2026-05-06 23:57:47.459213,Y,CUST-06,RTE-05,2026-05-06,Refrigerated - Backhaul Mixed,24988,1178.11,127.24,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,679.34,161.94,4.195,2026-05,1305.35,1.565167865707434,626.0099999999999,0.7506115107913668,northbound_backhaul
TRIP-000712,LOAD-00712,DRV-01,TRK-01,276,54.76,5.04,2026-05-03 04:40:00,2026-05-03 09:55:50.533882,Y,CUST-01,RTE-01,2026-05-03,Refrigerated - Produce,40481,746.99,40.84,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,220.08,54.76,4.019,2026-05,787.83,2.8544565217391304,567.75,2.057065217391304,southbound
TRIP-000713,LOAD-00713,DRV-01,TRK-01,828,159.54,5.19,2026-05-05 05:00:00,2026-05-05 21:04:03.088478,Y,CUST-05,RTE-05,2026-05-05,Refrigerated - Backhaul Mixed,18335,1382.54,87.45,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,675.17,159.54,4.232,2026-05,1469.99,1.7753502415458937,794.82,0.9599275362318841,northbound_backhaul
TRIP-000714,LOAD-00714,DRV-02,TRK-02,781,114.18,6.84,2026-05-01 05:20:00,2026-05-01 19:59:18.715696,Y,CUST-02,RTE-02,2026-05-01,Refrigerated - Seafood,38366,2285.95,215.02,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,474.25,114.18,4.153499999999999,2026-05,2500.97,3.2022663252240715,2026.7199999999998,2.5950320102432776,southbound
TRIP-000715,LOAD-00715,DRV-02,TRK-02,817,114.75,7.12,2026-05-03 08:10:00,2026-05-04 00:30:50.155148,Y,CUST-06,RTE-05,2026-05-03,Refrigerated - Backhaul Mixed,26346,1228.24,82.35,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,469.21,114.75,4.089,2026-05,1310.59,1.6041493268053855,841.3799999999999,1.0298408812729496,northbound_backhaul
TRIP-000716,LOAD-00716,DRV-02,TRK-02,818,119.94,6.82,2026-04-30 04:40:00,2026-04-30 20:07:08.110112,N,CUST-04,RTE-04,2026-04-30,Refrigerated - Mixed,42670,2075.74,156.3,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,495.11,119.94,4.128,2026-04,2232.04,2.7286552567237163,1736.9299999999998,2.1233863080684596,southbound
TRIP-000717,LOAD-00717,DRV-01,TRK-01,776,153.06,5.07,2026-05-05 06:45:00,2026-05-05 21:33:02.392608,Y,CUST-02,RTE-02,2026-05-05,Refrigerated - Seafood,38684,2216.84,162.4,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,636.42,153.06,4.158,2026-05,2379.2400000000002,3.066030927835052,1742.8200000000002,2.2459020618556704,southbound
TRIP-000718,LOAD-00718,DRV-01,TRK-01,795,154.37,5.15,2026-05-07 05:20:00,2026-05-07 20:54:40.735400,Y,CUST-03,RTE-03,2026-05-07,Refrigerated - Produce,39643,2544.84,162.01,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,635.23,154.37,4.115,2026-05,2706.8500000000004,3.404842767295598,2071.6200000000003,2.6058113207547176,southbound
TRIP-000719,LOAD-00719,DRV-01,TRK-01,812,154.96,5.24,2026-05-08 08:50:00,2026-05-09 01:20:07.820846,Y,CUST-06,RTE-07,2026-05-08,Refrigerated - Backhaul Mixed,20202,1234.29,92.04,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,636.89,154.96,4.11,2026-05,1326.33,1.633411330049261,689.4399999999999,0.8490640394088669,northbound_backhaul
TRIP-000720,LOAD-00720,DRV-02,TRK-02,266,36.89,7.21,2026-05-09 04:50:00,2026-05-09 10:19:27.339865,Y,CUST-01,RTE-01,2026-05-09,Refrigerated - Produce,38980,765.63,68.98,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,158.22,36.89,4.289,2026-05,834.61,3.1376315789473685,676.39,2.5428195488721803,southbound
TRIP-000721,LOAD-00721,DRV-02,TRK-02,330,45.52,7.25,2026-05-11 06:45:00,2026-05-11 13:27:17.153617,Y,CUST-05,RTE-06,2026-05-11,Refrigerated - Backhaul Mixed,20654,535.88,48.38,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,184.72,45.52,4.058,2026-05,584.26,1.7704848484848486,399.53999999999996,1.2107272727272727,northbound_backhaul
TRIP-000722,LOAD-00722,DRV-02,TRK-02,281,40.14,7.0,2026-05-07 05:40:00,2026-05-07 11:25:50.707373,Y,CUST-01,RTE-01,2026-05-07,Refrigerated - Produce,38348,740.15,50.69,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,161.92,40.14,4.034,2026-05,790.8399999999999,2.814377224199288,628.92,2.2381494661921706,southbound
TRIP-000723,LOAD-00723,DRV-02,TRK-02,333,48.83,6.82,2026-05-08 06:15:00,2026-05-08 12:59:22.138166,N,CUST-06,RTE-06,2026-05-08,Refrigerated - Backhaul Mixed,21535,493.97,39.78,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,206.06,48.83,4.22,2026-05,533.75,1.602852852852853,327.69,0.984054054054054,northbound_backhaul
TRIP-000724,LOAD-00724,DRV-01,TRK-01,830,162.75,5.1,2026-05-13 07:00:00,2026-05-13 23:52:16.079224,Y,CUST-04,RTE-04,2026-05-13,Refrigerated - Mixed,43343,2048.55,134.7,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,688.6,162.75,4.231,2026-05,2183.25,2.630421686746988,1494.65,1.8007831325301207,southbound
TRIP-000725,LOAD-00725,DRV-01,TRK-01,781,148.2,5.27,2026-05-12 05:10:00,2026-05-12 20:38:30.838047,Y,CUST-02,RTE-02,2026-05-12,Refrigerated - Seafood,40239,2288.89,195.04,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,619.92,148.2,4.183,2026-05,2483.93,3.1804481434058895,1864.0099999999998,2.3866965428937257,southbound
TRIP-000726,LOAD-00726,DRV-01,TRK-01,836,156.85,5.33,2026-05-13 07:30:00,2026-05-14 01:12:18.347582,Y,CUST-05,RTE-05,2026-05-13,Refrigerated - Backhaul Mixed,29127,1171.87,82.21,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,644.34,156.85,4.108,2026-05,1254.08,1.5000956937799041,609.7399999999999,0.7293540669856458,northbound_backhaul
TRIP-000727,LOAD-00727,DRV-01,TRK-01,821,164.2,5.0,2026-05-16 05:10:00,2026-05-16 21:55:43.563283,Y,CUST-04,RTE-04,2026-05-16,Refrigerated - Mixed,40373,2111.81,206.99,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,672.24,164.2,4.093999999999999,2026-05,2318.8,2.824360535931791,1646.5600000000002,2.0055542021924486,southbound
TRIP-000728,LOAD-00728,DRV-02,TRK-02,820,112.48,7.29,2026-05-16 07:30:00,2026-05-16 22:52:50.463011,N,CUST-03,RTE-03,2026-05-16,Refrigerated - Produce,39489,2546.83,190.19,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,460.88,112.48,4.0975,2026-05,2737.02,3.337829268292683,2276.14,2.775780487804878,southbound
TRIP-000729,LOAD-00729,DRV-02,TRK-02,827,117.14,7.06,2026-05-17 08:00:00,2026-05-18 00:37:45.871050,Y,CUST-06,RTE-07,2026-05-17,Refrigerated - Backhaul Mixed,27887,1151.78,144.32,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,494.45,117.14,4.221,2026-05,1296.1,1.5672309552599757,801.6499999999999,0.9693470374848849,northbound_backhaul
TRIP-000730,LOAD-00730,DRV-02,TRK-02,817,113.95,7.17,2026-05-12 06:45:00,2026-05-12 21:53:09.952454,Y,CUST-04,RTE-04,2026-05-12,Refrigerated - Mixed,43319,2082.14,141.78,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,476.19,113.94999999999999,4.179,2026-05,2223.92,2.7220563035495715,1747.73,2.1392044063647493,southbound
TRIP-000731,LOAD-00731,DRV-02,TRK-02,264,36.21,7.29,2026-05-16 07:40:00,2026-05-16 13:08:31.340466,Y,CUST-01,RTE-01,2026-05-16,Refrigerated - Produce,41118,760.35,39.75,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,150.09,36.21,4.145,2026-05,800.1,3.0306818181818183,650.01,2.4621590909090907,southbound
TRIP-000732,LOAD-00732,DRV-02,TRK-02,328,45.24,7.25,2026-05-17 05:30:00,2026-05-17 11:54:36.528536,N,CUST-06,RTE-06,2026-05-17,Refrigerated - Backhaul Mixed,19369,518.75,44.66,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,178.74,45.24,3.951,2026-05,563.41,1.7177134146341462,384.66999999999996,1.1727743902439023,northbound_backhaul
TRIP-000733,LOAD-00733,DRV-01,TRK-01,772,145.11,5.32,2026-05-23 06:05:00,2026-05-23 21:51:30.847833,Y,CUST-02,RTE-02,2026-05-23,Refrigerated - Seafood,38079,2370.26,218.05,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,588.06,145.11,4.0525,2026-05,2588.3100000000004,3.3527331606217623,2000.2500000000005,2.5909974093264254,southbound
TRIP-000734,LOAD-00734,DRV-01,TRK-01,820,161.1,5.09,2026-05-24 06:45:00,2026-05-24 22:51:30.026123,Y,CUST-05,RTE-05,2026-05-24,Refrigerated - Backhaul Mixed,18444,1288.6,137.38,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,670.34,161.1,4.161,2026-05,1425.98,1.739,755.64,0.9215121951219511,northbound_backhaul
TRIP-000735,LOAD-00735,DRV-01,TRK-01,263,48.35,5.44,2026-05-23 06:10:00,2026-05-23 11:06:13.919831,Y,CUST-01,RTE-01,2026-05-23,Refrigerated - Produce,38651,740.87,58.8,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,193.06,48.35,3.993,2026-05,799.67,3.040570342205323,606.6099999999999,2.306501901140684,southbound
TRIP-000736,LOAD-00736,DRV-01,TRK-01,832,165.41,5.03,2026-05-24 07:15:00,2026-05-25 00:09:58.713410,Y,CUST-06,RTE-07,2026-05-24,Refrigerated - Backhaul Mixed,19676,1248.23,121.29,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,694.89,165.41,4.201,2026-05,1369.52,1.6460576923076924,674.63,0.8108533653846154,northbound_backhaul
TRIP-000737,LOAD-00737,DRV-02,TRK-02,819,120.44,6.8,2026-05-22 07:00:00,2026-05-22 22:12:18.868470,Y,CUST-03,RTE-03,2026-05-22,Refrigerated - Produce,44190,2540.63,127.25,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,506.27,120.44,4.2035,2026-05,2667.88,3.2574847374847375,2161.61,2.6393284493284495,southbound
TRIP-000738,LOAD-00738,DRV-02,TRK-02,314,44.54,7.05,2026-05-23 05:30:00,2026-05-23 11:58:47.227705,N,CUST-06,RTE-06,2026-05-23,Refrigerated - Backhaul Mixed,20135,511.83,52.9,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,184.08,44.54,4.133,2026-05,564.73,1.798503184713376,380.65,1.2122611464968152,northbound_backhaul
TRIP-000739,LOAD-00739,DRV-02,TRK-02,828,113.11,7.32,2026-05-22 05:30:00,2026-05-22 21:57:53.701361,Y,CUST-04,RTE-04,2026-05-22,Refrigerated - Mixed,41158,2050.7,211.15,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,455.38,113.11,4.026,2026-05,2261.85,2.7317028985507243,1806.4699999999998,2.1817270531400963,southbound
TRIP-000740,LOAD-00740,DRV-02,TRK-02,816,116.57,7.0,2026-05-23 06:20:00,2026-05-23 22:20:24.101579,N,CUST-05,RTE-05,2026-05-23,Refrigerated - Backhaul Mixed,20526,1274.58,93.72,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,469.19,116.57,4.025,2026-05,1368.3,1.6768382352941176,899.1099999999999,1.1018504901960784,northbound_backhaul
TRIP-000741,LOAD-00741,DRV-01,TRK-01,282,53.71,5.25,2026-05-29 05:15:00,2026-05-29 10:46:02.039355,Y,CUST-01,RTE-01,2026-05-29,Refrigerated - Produce,40648,734.93,43.13,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,218.17,53.71,4.062,2026-05,778.06,2.759078014184397,559.89,1.9854255319148935,southbound
TRIP-000742,LOAD-00742,DRV-01,TRK-01,838,161.78,5.18,2026-05-30 08:05:00,2026-05-31 02:15:31.463827,Y,CUST-05,RTE-05,2026-05-30,Refrigerated - Backhaul Mixed,21117,1321.09,109.3,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,670.09,161.78,4.142,2026-05,1430.3899999999999,1.7069093078758948,760.2999999999998,0.9072792362768495,northbound_backhaul
TRIP-000743,LOAD-00743,DRV-01,TRK-01,823,155.28,5.3,2026-05-28 05:30:00,2026-05-28 21:07:11.241942,Y,CUST-04,RTE-04,2026-05-28,Refrigerated - Mixed,42728,2170.89,188.93,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,651.87,155.28,4.198,2026-05,2359.8199999999997,2.8673390036452,1707.9499999999998,2.0752733900364517,southbound
TRIP-000744,LOAD-00744,DRV-01,TRK-01,844,162.31,5.2,2026-05-30 07:05:00,2026-05-31 00:24:54.103201,Y,CUST-06,RTE-05,2026-05-30,Refrigerated - Backhaul Mixed,16332,1395.24,132.32,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,676.18,162.31,4.166,2026-05,1527.56,1.809905213270142,851.38,1.008744075829384,northbound_backhaul
TRIP-000745,LOAD-00745,DRV-02,TRK-02,824,113.81,7.24,2026-05-26 07:50:00,2026-05-27 00:41:31.468831,Y,CUST-04,RTE-04,2026-05-26,Refrigerated - Mixed,40680,2068.5,198.42,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,466.78999999999996,113.81,4.1015,2026-05,2266.92,2.751116504854369,1800.13,2.184623786407767,southbound
TRIP-000746,LOAD-00746,DRV-02,TRK-02,842,118.26,7.12,2026-05-28 05:20:00,2026-05-28 23:02:06.288408,Y,CUST-05,RTE-05,2026-05-28,Refrigerated - Backhaul Mixed,19066,1319.03,122.59,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,477.89,118.26,4.041,2026-05,1441.62,1.7121377672209024,963.7299999999999,1.1445724465558194,northbound_backhaul
